X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS
-101.965544656488,35.4280808271147,25523,TX3543810197720180226,Initial,B14SKE20180225_30m,B14SKE20180307_30m,-970,20,320,9999,35.431,-101.961,Prescribed Fire,CROSS BAR RX,-150,2018/02/26 00:00:00+00,3968,B80CEEFE-8834-4892-A5D9-F221704BD142,10013463,MTBS,,-1,10,
-100.916452049722,35.4731600577711,25524,TX3545110094320180412,Initial,803003520180412,803003520180428,-970,10,9999,9999,35.475,-100.918,Wildfire,BOWER CITY,-150,2018/04/12 00:00:00+00,1272,DA6716C5-BDB8-4CB6-812D-ADE00C1C44BF,10013004,MTBS,,-17,5,
-100.789513675952,35.4973088475663,25525,TX3546110085220180323,Initial,803003520170409,803003520180412,-970,60,225,9999,35.496,-100.793,Wildfire,THUT CREEK,-150,2018/03/23 00:00:00+00,7296,5060B010-C16A-4046-98AA-E5711943CE05,10013005,MTBS,,18,7,
-101.887898110528,35.5087962835192,25526,TX3550410191220180315,Initial,803003520160321,803003520180412,-970,40,200,9999,35.509,-101.885,Wildfire,GRAVEL PIT,-150,2018/03/15 00:00:00+00,2128,D8BACBB0-2777-4ABD-B016-48896958FDDB,10016002,MTBS,,-20,14,
-102.202892838468,35.6819455625812,25527,TX3563010229820180315,Initial,803103520180302,803103520180318,-970,20,340,9999,35.68,-102.202,Wildfire,COUNTY LINE,-150,2018/03/15 00:00:00+00,14126,ABA6C50C-76C2-4A9E-A82E-0AFCE5181A6E,10013060,MTBS,,-9,9,
-101.629682969359,35.6250717305515,25528,TX3565810161920180413,Initial,803003520180412,803003520180428,-970,20,250,9999,35.619,-101.631,Wildfire,HARBOR BAY,-150,2018/04/13 00:00:00+00,1428,CB8BB080-6F99-46E6-B457-2D2669A0F7F0,10012990,MTBS,,-45,6,
-102.259580051293,35.7351953390897,25529,TX3570910228420180319,Initial,803103520180318,803103520180403,-970,30,300,9999,35.729,-102.262,Wildfire,CHANNING,-150,2018/03/19 00:00:00+00,3440,1A8326F1-208C-4E39-B0C0-D6A4439DF3AF,10013062,MTBS,,29,8,
-113.396640663616,37.4363576713788,25530,UT3739711342320180627,Extended,803903420170814,803803420190813,-970,80,310,600,37.441,-113.387,Wildfire,WEST VALLEY,-150,2018/06/27 00:00:00+00,11914,CF3BB801-C04A-4C33-B241-24DF2770F82A,10013359,MTBS,,4,32,Geomac perimeter modified.
-112.2157163645,37.4751529434724,25531,UT3746611221320180825,Extended,803803420180810,803803420190813,-970,20,237,536,37.475,-112.217,Wildfire,RIGGS,-150,2018/08/25 00:00:00+00,2331,55E4DF9C-FCBC-4EF8-BFFB-26278B8E60FF,10012146,MTBS,,-28,41,Slight edit applied to fire perimeter provided by NPS
-113.124294899567,38.0754801221147,25532,UT3806611313920180720,Initial,803903420180630,803803420180725,-970,70,9999,9999,38.075,-113.124,Wildfire,HORSE VALLEY,-150,2018/07/20 00:00:00+00,1190,9E5E79A5-7426-4A33-B7D7-ABF1C4205415,10013382,MTBS,,-11,17,Geomac perimeter modified
-112.915690192931,38.1288261919031,25533,UT3809211295120180628,Extended,803803420170722,803803420190728,-970,20,300,9999,38.124,-112.912,Wildfire,BLACK MOUNTAIN,-150,2018/06/28 00:00:00+00,5431,F44329F9-DA30-4D7C-BA68-59A53C471D49,10013443,MTBS,,-31,15,Geomac perimter modified.
-112.054795526402,38.3971768659108,25534,UT3839111201820180118,Extended,803703420170901,803803320190728,-970,65,305,610,38.392,-112.052,Prescribed Fire,SOUTH MONROE RX,-150,2018/01/18 00:00:00+00,7442,7F1626EE-0233-4FBC-A985-C28E37FF3DF5,10013388,MTBS,,-27,17,
-112.519854302993,38.57549049817,25535,UT3855611251720180717,Extended,803803320170722,803803320190728,-970,10,255,500,38.573,-112.519,Wildfire,COVE CREEK,-150,2018/07/17 00:00:00+00,2438,917C4BBF-7D0C-4D3B-8D42-AE2ED64F2552,10013405,MTBS,,-9,12,
-111.892954944107,38.7029543488013,25536,UT3873211191320180629,Extended,803803320170722,803803320190728,-970,40,309,605,38.695,-111.889,Wildfire,WILLOW PATCH,-150,2018/06/29 00:00:00+00,4592,2580471F-1898-4881-B688-445A6EB4B380,10013395,MTBS,,-20,15,
-109.880760979291,39.2976152767951,25537,UT3930510987820180721,Extended,803603320170724,803603320190628,-970,90,317,590,39.295,-109.882,Wildfire,BEAR TRAP,-150,2018/07/21 00:00:00+00,9215,2C0A2BDA-AC4E-498A-A812-7FFE8B0CB533,10012983,MTBS,,35,12,
-111.172753603473,39.4112408439912,25538,UT3935811121620180607,Extended,803703320170816,803703320190721,-970,65,313,615,39.409,-111.174,Wildfire,TRAIL MOUNTAIN,-150,2018/06/07 00:00:00+00,18342,42DD7111-9E7A-4172-88C5-5CE2CACF9F5C,10013354,MTBS,,14,18,GeoMac perimeter modified
-111.439975343229,39.7383464228416,25539,UT3975011145120180806,Extended,803703220160626,803703220190705,-970,25,285,530,39.737,-111.441,Wildfire,HILL TOP,-150,2018/08/06 00:00:00+00,1784,FB5A8091-2501-4401-A37A-81E1D8ADFC4C,10014247,MTBS,,3,32,modified geomac perimeter
-111.530182942212,39.9499718477043,25540,UT3980611166020180906,Extended,803803220180607,803803220190626,-970,70,318,605,39.982,-111.53,Wildfire,POLE CREEK,-150,2018/09/06 00:00:00+00,102426,E2C9AC9D-6591-4065-865C-0B6E760A6DAF,10014244,MTBS,,23,36,"geomac from 10-03 with some minor edits. This was the central fire in a group of three fires (bald mtn, coal hollow, pole creek). Slightly modified geomac perimeters were used ina ll three of these mappings in order to delineate three separate fires."
-111.698673970866,39.9299904367245,25541,UT3987211174320180824,Extended,803803220180607,803803220190626,-970,75,295,615,39.925,-111.693,Wildfire,BALD MOUNTAIN,-150,2018/08/24 00:00:00+00,21016,F019F646-A60C-485E-9112-266F4DDBAF64,10014238,MTBS,,25,26,Used geomac to delineate this fire from pole creek just to the east
-111.317749791754,39.9170376568213,25542,UT3995111140220180804,Extended,803703220160626,803703220190619,-970,70,325,650,39.926,-111.31,Wildfire,COAL HOLLOW,-150,2018/08/04 00:00:00+00,30239,2D12E79E-55C1-4611-8D32-616DF6D0FE40,10014240,MTBS,,3,30,geomac perimeter
-110.903549182898,40.1151714190965,25543,UT4010011096020180701,Extended,803703220160626,803703220190619,-970,80,295,630,40.111,-110.877,Wildfire,DOLLAR RIDGE,-150,2018/07/01 00:00:00+00,69817,8F4628C6-20C0-4950-9D07-20D70024E907,10014248,MTBS,,-28,28,"Scenes 48 days apart, some small haze/cloud but best scene pair avaialble between S2 and L8. Modifieed geomac perimeter"
-111.920711438324,40.2300503401933,25544,UT4022411190520180811,Initial,803803220170823,803803220180826,-970,45,340,9999,40.232,-111.92,Wildfire,IRON HILL,-150,2018/08/11 00:00:00+00,1638,B021C942-61E4-4A94-97B9-94CAFE70F510,10010923,MTBS,,10,13,
-112.961487117425,40.5419245983469,25545,UT4050711296920180727,Initial,803903220180630,803803220180810,-970,70,300,9999,40.547,-112.96,Wildfire,CEDAR MOUNTAIN ONE,-150,2018/07/27 00:00:00+00,13226,5BC49C8C-90F0-4460-ABDD-A7E4C1E5F407,10013335,MTBS,,30,13,
-110.864499338987,40.6613031746088,25546,UT4063111090120180828,Extended,B12TWL20180806_30m,B12TWL20190811_30m,-970,45,320,615,40.669,-110.858,Wildfire,MURDOCK,-150,2018/08/28 00:00:00+00,5169,AD9A9B98-BE6D-4344-9DA8-6026C0B8BEAC,10014171,MTBS,,-29,35,
-112.584654289589,40.6750372773936,25547,UT4067911258520180709,Initial,803903220180630,803903220180801,-970,35,380,9999,40.677,-112.582,Wildfire,ELLERBECK,-150,2018/07/09 00:00:00+00,3717,C82729D8-9B15-4B67-A782-F7A75D549410,10010913,MTBS,,-20,5,"Areas with denser vegetation did not experience burning. In general, these ares were unburned/low. Most Moderate took place in shrub areas."
-112.223990850162,40.710540706562,25548,UT4071511223920180915,Initial,803803220180911,803803220180927,-970,55,360,480,40.71,-112.227,Wildfire,BLACK,-150,2018/09/15 00:00:00+00,1771,32ED6413-6C64-42C5-B599-4EE5F10E9DB9,10010905,MTBS,,17,13,
-112.777441789496,40.8549439717907,25549,UT4086311275320180901,Initial,803803220180810,803803220180911,-970,50,9999,9999,40.852,-112.781,Wildfire,LAKESIDE,-150,2018/09/01 00:00:00+00,10609,406F192A-060B-45C6-8313-DA6F190DD2BC,10013351,MTBS,,4,16,
-109.058440263228,40.9626055919282,25550,UT4096610909120180902,Extended,803603220170622,803603220190815,-970,100,350,620,40.962,-109.056,Wildfire,BENDER MOUNTAIN,-150,2018/09/03 00:00:00+00,3797,9B43EAE8-5905-40F6-96C2-CB3CE010F2A1,10012902,MTBS,,-51,29,Geo mac perimeter modified
-112.837658647963,41.1251514190814,25551,UT4111911283520180510,Initial,A12TUL20180426_30m,A12TUL20180516_30m,-970,30,240,9999,41.124,-112.837,Wildfire,HAG 1,-150,2018/05/10 00:00:00+00,2070,F99B7131-4E98-4A70-8CFC-F54CEDBD8385,10014263,MTBS,,1,21,
-112.678596410521,41.8164395133492,25552,UT4181111267420180803,Initial,803903120180801,803903120180817,-970,40,340,490,41.813,-112.679,Wildfire,HANSEL POINT,-150,2018/08/03 00:00:00+00,4492,E9EA913E-FC48-4416-A8C4-7A2BB9A2DD43,10010883,MTBS,,-14,8,
-112.356485030017,41.8526714046872,25553,UT4185411239220180803,Initial,803903120180801,803903120180817,-970,45,350,520,41.855,-112.356,Wildfire,GORING,-150,2018/08/03 00:00:00+00,14538,12F6E3C3-86A5-4B11-B569-A7F1F7B6669F,10010895,MTBS,,-10,11,"High resolution imagery shows regrowth in following year (2019, GEE)."
-113.628191338856,41.9173105610354,25554,UT4191911362320180726,Initial,804003120180707,803903120180801,-970,80,340,480,41.922,-113.628,Wildfire,RAFT RIVER,-150,2018/07/26 00:00:00+00,1302,80B81024-4D8A-4A98-9404-8453B59B6C04,10010877,MTBS,,35,14,
-112.27296365283,41.9388297907025,25555,UT4192311225720180627,Initial,803903120180614,803903120180801,-970,95,340,530,41.943,-112.279,Wildfire,ROUGH CANYON,-150,2018/06/27 00:00:00+00,3986,9F062C0B-60B5-48FA-9B9B-0FEA6EED2685,10010897,MTBS,,13,18,Faintly visible burn scar in following year imagery.
-111.059447271501,41.9585305763379,25556,UT4194311112320180816,Initial,803803120180810,803803120180911,-970,100,332,600,41.964,-111.065,Wildfire,NORTH EDEN,-150,2018/08/16 00:00:00+00,14398,79F114A2-1D2E-406D-9F0A-21FA3FC6F8A3,10013426,MTBS,,26,10,
-80.931872295292,37.0594957475213,25557,VA3706408093020180414,Initial,801703420180316,801703420180503,-970,30,300,9999,37.058,-80.932,Prescribed Fire,UNNAMED,-150,2018/04/14 00:00:00+00,1106,,10015905,MTBS,,58,26,
-79.1586548075188,37.9037555263306,25558,VA3789207918220180503,Initial,801603420170610,801603420180629,-970,100,350,9999,37.905,-79.154,Wildfire,TYE RIVER,-150,2018/05/03 00:00:00+00,1761,DBE04B59-8333-427C-B8F2-14B7550862F5,10011408,MTBS,,45,5,Reviewed and edited mask. 10/05/2020 WR.
-79.6394444821266,37.9335895246812,25559,VA3793707963920180413,Initial,801603420180309,801603420180426,-970,20,300,9999,37.935,-79.638,Prescribed Fire,UNNAMED,-150,2018/04/13 00:00:00+00,2048,,10015117,MTBS,,11,16,
-79.1710531846775,38.4684310821152,25560,VA3847507913320180502,Initial (SS),,A17SPC20180524_30m,9999,555,100,-9999,38.469,-79.172,Prescribed Fire,UNNAMED,9999,2018/05/02 00:00:00+00,4028,,10016087,MTBS,,0,0,
-79.0055994712284,38.6304087841523,25561,VA3862007900620180413,Initial,801603320160420,801603320180426,-970,50,9999,9999,38.631,-79.005,Wildfire,GATE MOUNTAIN,-150,2018/04/13 00:00:00+00,972,57B8907D-819D-4CF2-B7B1-1920EB93C5B2,10011407,MTBS,,-45,10,
-120.942287805574,45.6810093011077,25562,WA4567012103420180801,Initial,804502820180726,804502820180811,-970,10,9999,9999,45.681,-120.937,Wildfire,MILEPOST 90,-150,2018/08/01 00:00:00+00,10757,8FECC177-00D9-4162-8EF9-587287618E36,10010451,MTBS,,-28,15,
-119.082913718132,45.9872056817018,25563,WA4597011911020180622,Initial,804402820180601,804402820180703,-970,30,9999,9999,45.985,-119.085,Wildfire,EASTERDAY,-150,2018/06/22 00:00:00+00,1359,E27D63E6-D270-46C5-B409-FF5C292D86C1,10010426,MTBS,,35,11,
-119.922523599081,46.0709546696045,25564,WA4610611995920180908,Initial,804402820180905,804402820180921,-970,-9999,9999,9999,46.072,-119.924,Wildfire,GLADE CREEK,-150,2018/09/08 00:00:00+00,12796,B333060C-86EA-411C-B481-4A9685D66D33,10010435,MTBS,,1,41,Modified GeoMac perimeter. Fire looks very patchy where pre-scene NBR shows only slight difference from post- scene NBR. Unburned was >40%
-120.527951176867,46.1472318812037,25565,WA4617012050020180901,Initial,804502820170824,804502820180928,-970,95,9999,9999,46.149,-120.529,Wildfire,MILE MARKER 44,-150,2018/09/01 00:00:00+00,4063,2A75CF76-E801-45EB-87F2-80F679673732,10010484,MTBS,,20,30,
-117.354882718588,46.1799777914559,25566,WA4618211737120180910,Initial,B11TMM20180904_30m,A11TMM20181108_30m,-970,50,9999,9999,46.178,-117.366,Prescribed Fire,DARK CANYON RX,-150,2018/09/10 00:00:00+00,1171,B2BFF124-2630-4984-ABD1-BB624C06F6F6,10012688,MTBS,,30,20,
-119.76913735364,46.1738457591272,25567,WA4619311979920180628,Initial,804402820180601,804402820180703,-970,95,9999,9999,46.175,-119.762,Wildfire,MONTECITO,-150,2018/06/28 00:00:00+00,1877,089DFCA0-A75B-4E51-8D70-AFC79CCD3AA3,10010431,MTBS,,-13,4,Modified GeoMac perimeter. Areas around fire had high initial nbr values.
-119.139344281228,46.1450654787629,25568,WA4628011933020180811,Initial,804402820180804,804402820180905,-970,35,800,9999,46.142,-119.141,Wildfire,BOFFER,-150,2018/08/11 00:00:00+00,4645,040BA6FE-A25A-49BC-B385-66CC55D836DC,10010443,MTBS,,-16,8,Fire located 15 Km SW of FOD point. Beleieved to be Boffer fire due to ignition date and size of fire as well as 2018 fire perimeters.
-120.620948076646,46.2876434664154,25569,WA4630012057020180817,Initial,804502820180811,804502820180827,-970,20,9999,9999,46.286,-120.617,Wildfire,MENINICK PASS,-150,2018/08/17 00:00:00+00,5482,C38A3F3C-00BF-4C7B-9490-8211AF9A53AB,10010481,MTBS,,-13,8,
-119.511577854789,46.349621287268,25570,WA4631611950220180901,Initial,804402820180804,804402820180905,-970,35,9999,9999,46.35,-119.513,Wildfire,WAGON WHEEL,-150,2018/09/01 00:00:00+00,4063,F09D52D8-ACBB-43F0-B75E-7F1FAD9BFD88,10010440,MTBS,,-30,8,
-118.983017768355,46.4474512013438,25571,WA4646011897220180817,Initial,804402820180804,804402820180905,-970,15,9999,9999,46.449,-118.983,Wildfire,ELM,-150,2018/08/17 00:00:00+00,1714,472D9FCC-F7A2-4C78-BC4F-E168BF3ED5F0,10010434,MTBS,,-26,12,
-120.140190748286,46.5125650186264,25572,WA4651012014520180730,Initial,804402820180719,804402820180804,-970,80,9999,9999,46.513,-120.143,Wildfire,HWY 24 COMMAND,-150,2018/07/30 00:00:00+00,1174,1BAF026E-A7AF-4AC4-9603-86FC588BE178,10010438,MTBS,,-35,5,
-121.364677209863,46.5930980011535,25573,WA4661012135020180730,Extended,804602720170730,804502820190729,-970,80,303,560,46.593,-121.36,Wildfire,MIRIAM,-150,2018/07/30 00:00:00+00,5719,3FD05AC8-AF59-4642-A804-455564F37641,10014005,MTBS,,10,34,
-119.630846705675,46.6900777121584,25574,WA4665411975020180719,Initial,804402820170716,804402820180804,-970,65,9999,9999,46.69,-119.645,Wildfire,L RD SW,-150,2018/07/19 00:00:00+00,22101,DFE15CEB-58CC-4CF8-A44D-56982EDF3B63,10010483,MTBS,,42,46,Masked areas that NLCD did not designate as open water but were still swamp/stream.
-120.477599742287,46.7288103438134,25575,WA4671912050220180602,Initial,804502820160517,804502820180624,-970,150,9999,9999,46.731,-120.478,Wildfire,BUFFALO,-150,2018/06/02 00:00:00+00,1866,4ECE64B3-BDC4-4044-8FF0-8478344DE7F5,10010480,MTBS,,46,25,"High value for low threshold- area around fire very, very dry."
-119.320537487752,46.7452756031561,25576,WA4673711934020180802,Initial,804402820180719,804402820180804,-970,-9999,9999,9999,46.746,-119.32,Wildfire,SADDLE MOUNTAIN,-150,2018/08/02 00:00:00+00,1824,00F33640-99A0-4828-9616-FC6D68B79CD8,10010436,MTBS,,-26,8,Post fire date very close to ignition date-  later images were checked to see if burn scar changed after the post-fire imagery.
-119.475923161372,46.7744245748181,25577,WA4675811948720180908,Initial,B10TGS20180828_30m,B11TLM20180927_30m,-970,30,9999,9999,46.78,-119.469,Wildfire,WAHLUKE SLOPE,-150,2018/09/08 00:00:00+00,11203,FFA7F42D-B628-4E5C-959F-0586368346B4,10014585,MTBS,,-20,11,"small stream going across central fire, did not maske out becasue it was about 1 pixel wide."
-120.662150762789,46.7485185615765,25578,WA4676112069020180701,Initial,804502820180624,804502820180710,-970,65,9999,9999,46.739,-120.665,Wildfire,CONRAD,-150,2018/07/01 00:00:00+00,4611,6F140319-7C38-46F4-9F11-F891A5A66F63,10010449,MTBS,,-7,9,Areas of higher dNBR values were bare areas with little/no pre-fire vegetation. Expanded low threshold to capture most of the unburned structures
-120.075814353032,46.8637752625181,25579,WA4695212028320180719,Initial,804502720180710,804502720180726,-970,35,370,625,46.85,-120.11,Wildfire,BOYLSTON,-150,2018/07/19 00:00:00+00,66292,E729B988-2549-4FB9-9D4F-6E11724FF61E,10010643,MTBS,,12,9,Very few moderate and high severoty locations. KMZ was available post-fire and did show dense vegetation or total consumptino in high and moderate severity locations.
-120.049416742218,46.9648112466153,25580,WA4696612008020180620,Initial,804402820180601,804502720180710,-970,50,9999,9999,46.966,-120.05,Wildfire,MILEPOST TWENTY TWO,-150,2018/06/20 00:00:00+00,7406,D68FA2EB-7780-4ABA-A6E2-2E9928C56258,10010441,MTBS,,-12,12,"44/28 for pre-fire; 45/27 for post-fire."
-119.999754615565,47.26273374634,25581,WA4725411999320180703,Initial,804502720180624,804502720180710,-970,20,9999,9999,47.263,-120,Wildfire,BAIRD SPRINGS,-150,2018/07/03 00:00:00+00,1142,2C72B853-F82F-469B-9102-99AB9DF22ECC,10010626,MTBS,,10,13,
-119.900232652845,47.1338206979521,25582,WA4728211975220180701,Initial,804502720180624,804502720180710,-970,75,340,9999,47.136,-119.901,Wildfire,QUINCY LAKE,-150,2018/07/01 00:00:00+00,2315,AD679634-C811-45A5-9CC9-1F73FE82CE13,10010652,MTBS,,-2,5,
-120.204027731643,47.4306764047004,25583,WA4742412023220180901,Initial,804502720180811,804502720180912,-970,45,340,9999,47.431,-120.198,Wildfire,CRYSTAL,-150,2018/09/01 00:00:00+00,2608,C44C8D34-7CA6-4623-8C2D-52BD00BD2C0D,10010658,MTBS,,-19,9,
-119.487407091834,47.4376800769056,25584,WA4746411950620180611,Initial,804402720180601,804502720180624,-970,65,9999,9999,47.436,-119.49,Wildfire,SOAP LAKE,-150,2018/06/11 00:00:00+00,2158,EF542500-BA09-425D-A11B-28B3501EB834,10010568,MTBS,,24,23,
-120.325036402613,47.5298248846167,25585,WA4754012029720180713,Initial,804502720180710,804502720180726,-970,70,500,9999,47.527,-120.327,Wildfire,ROCKY REACH,-150,2018/07/13 00:00:00+00,3346,F8068062-CB69-435A-A38D-DEB4B5C2BBA5,10010588,MTBS,,29,13,
-123.154227722713,47.5818621969667,25586,WA4757812313020180804,Extended,A10TDT20170804_30m,B10TDT20190720_30m,-970,65,315,600,47.579,-123.151,Wildfire,MAPLE,-150,2018/08/04 00:00:00+00,3547,88A29BD9-DFC3-4442-B6B7-5E4F57F81DB6,10013827,MTBS,,26,18,
-118.029977319672,47.7754524803186,25587,WA4774811807520180802,Initial,804402720180719,804402720180905,-970,135,335,9999,47.775,-118.029,Wildfire,ANGEL SPRINGS,-150,2018/08/02 00:00:00+00,4718,EE6F6687-B8E4-48DB-AFA8-331EDEBC987E,10010504,MTBS,,-14,22,Cloud covered burn scar in scene directly post-fire and 48 days post-scene burn scar already becoming blended to landscape.
-119.966382528308,47.7811935164107,25588,WA4779011998320180727,Initial,804502720180726,804502720180811,-970,55,350,590,47.782,-119.962,Wildfire,CHELAN HILLS,-150,2018/07/27 00:00:00+00,1850,E0D85F4C-EBFF-406E-BBEB-4C2147A3BDE0,10010585,MTBS,,13,17,"few high severoty areas, mainly in riparian zone and W/SW region of fire boundary."
-119.214854746369,47.9282892217757,25589,WA4784011934020180811,Initial,B11ULP20180808_30m,B11ULP20180821_30m,-970,70,9999,9999,47.94,-119.166,Wildfire,GRASS VALLEY,-150,2018/08/11 00:00:00+00,76074,4205B58F-66BE-4F84-8ED9-90EBFF3331C7,10014589,MTBS,,9,19,many small waterbdies. Masked the largest waterbodies.
-120.48749706342,47.8119260806006,25590,WA4785112054920180728,Extended,A10UFU20170811_30m,A10UFU20190801_30m,-970,60,312,590,47.816,-120.478,Wildfire,COUGAR CREEK,-150,2018/07/28 00:00:00+00,42681,B9198717-3BB9-427D-825B-2C6A86A73308,10013990,MTBS,,-7,30,
-118.420431063171,47.8561511698267,25591,WA4786511845020180713,Initial,804402720170716,804402720180719,-970,45,9999,9999,47.857,-118.418,Wildfire,RATTLESNAKE,-150,2018/07/13 00:00:00+00,2858,D3F63ACA-9618-4FA6-8780-5BD9827ACD76,10010492,MTBS,,29,33,"NLCD shows evergreen forest in this area. After inspecting 1 year post fire (June, 2019), there was no visible burn scar or evergreen mortality. Therefore high and moderate severity were thresholded to 9999."
-119.452055979996,47.9805415802665,25592,WA4798411942320180806,Initial,804402720180804,804402720180905,-970,65,330,9999,47.982,-119.445,Wildfire,RAGGED BUTTE,-150,2018/08/06 00:00:00+00,1806,C79727B9-03FC-4ACD-A59B-39420B037C8D,10010534,MTBS,,11,8,"Burn scar faintly visible in 2019 imagery. High severity in riparian areas, incluided in moderate severoty class."
-120.46606140473,48.3675964947432,25593,WA4845112057920180729,Extended,804602620170730,804602620190805,-970,70,325,600,48.384,-120.446,Wildfire,CRESCENT MOUNTAIN,-150,2018/07/29 00:00:00+00,53258,E5D5F4DC-C2AB-425E-8DAF-D93B78D046BF,10012467,MTBS,,-3,24,Geomac modified perimeter
-118.150560859865,48.6385309590548,25594,WA4860211814020180811,Extended,804402620170801,804402620190807,-970,75,280,9999,48.632,-118.154,Wildfire,BOYDS,-150,2018/08/11 00:00:00+00,5196,E73BE7B5-C02E-48C9-B4C6-2AB80B6D81F4,10012454,MTBS,,-10,21,
-120.348551282128,48.7033031236066,25595,WA4870812037220180811,Extended,804602620170730,804602620190805,-970,45,320,630,48.703,-120.355,Wildfire,MCLEOD,-150,2018/08/11 00:00:00+00,24738,9A513089-37EB-4794-B670-9C08C792CF34,10012482,MTBS,,5,29,
-118.047615423572,48.9825706388971,25596,WA4898011805120180811,Extended,804402620170801,804402620190807,-970,55,340,620,48.981,-118.052,Wildfire,HORNS MOUNTAIN,-150,2018/08/11 00:00:00+00,6890,BD13534E-652D-44D6-9CEE-C626FEC16648,10012462,MTBS,,41,39,Geomac modified perimeter
-89.7515869608814,43.3738414987471,25597,WI4335708975020180426,Initial,802403020180317,802403020180504,-970,-9999,9999,9999,43.374,-89.751,Prescribed Fire,2018 BADGER RX BURNS,-150,2018/04/26 00:00:00+00,659,,10015043,MTBS,,27,42,
-91.2866770058787,46.6038844465284,25598,WI4660309128320180517,Initial,A15TXM20170706_30m,A15TXM20180621_30m,-970,65,395,9999,46.604,-91.289,Prescribed Fire,UNNAMED,-150,2018/05/17 00:00:00+00,963,,10016023,MTBS,,18,19,
-91.2477048143795,46.6044253603296,25599,WI4660809125120180717,Initial,802602820180705,802602820180822,-970,75,9999,9999,46.603,-91.244,Prescribed Fire,NW SANDS BLOCK C,-150,2018/07/17 00:00:00+00,771,CC285339-AFC3-4CB9-B3A1-DCADAF3A8139,10015031,MTBS,,24,17,
